Date,AAPL,ADM,DE,GS,JPM,MSFT,NVDA
2008-11-12,2.7027926445007324,15.556411743164062,23.311351776123047,49.796817779541016,22.527379989624023,14.723548889160156,0.16823917627334595
2008-11-13,2.8923356533050537,16.00613784790039,25.483657836914062,52.18263626098633,24.23468589782715,15.412576675415039,0.18199162185192108
2008-11-14,2.7063915729522705,16.417848587036133,24.066326141357422,49.75209045410156,22.46221351623535,14.54947280883789,0.16434262692928314
2008-11-17,2.6434104442596436,16.23416519165039,23.3184814453125,46.59083938598633,21.354412078857422,14.012747764587402,0.16090445220470428
2008-11-18,2.6964941024780273,16.418792724609375,24.01647186279297,46.24788284301758,20.943883895874023,14.32674503326416,0.1556326299905777
2008-11-19,2.5879275798797607,14.095073699951172,22.13617706298828,41.140724182128906,18.55234146118164,13.355555534362793,0.14279697835445404
2008-11-20,2.4139792919158936,13.955015182495117,20.490909576416016,38.7697868347168,15.235467910766602,12.800601959228516,0.13523313403129578
2008-11-21,2.4766602516174316,15.807615280151367,22.05782127380371,39.746490478515625,14.805380821228027,14.37055492401123,0.14623509347438812
2008-11-24,2.787668228149414,16.99811553955078,23.631858825683594,50.266510009765625,17.97237777709961,15.108076095581055,0.15586183965206146
2008-11-25,2.72318696975708,17.21457862854004,23.57487678527832,53.517234802246094,19.39948081970215,14.59692096710205,0.16021685302257538
2008-11-26,2.8491485118865967,17.290971755981445,25.46941566467285,57.03632736206055,19.953378677368164,14.962030410766602,0.17442771792411804
2008-11-28,2.7792696952819824,17.4310245513916,24.792800903320312,58.89280700683594,20.63109016418457,14.764871597290039,0.1712188571691513
2008-12-01,2.6671035289764404,16.265987396240234,21.65185546875,49.028873443603516,17.020973205566406,13.589234352111816,0.15654943883419037
2008-12-02,2.7732715606689453,16.628870010375977,22.677473068237305,48.46224594116211,18.591440200805664,13.98354434967041,0.16525937616825104
2008-12-03,2.876140832901001,15.979506492614746,24.037837982177734,51.40726089477539,19.712270736694336,14.509296417236328,0.17374013364315033
2008-12-04,2.741480827331543,15.667550086975098,22.064950942993164,50.34854507446289,20.25313949584961,13.954331398010254,0.1622796356678009
2008-12-05,2.8191587924957275,16.44425392150879,22.7843074798584,52.72689437866211,21.732376098632812,14.509296417236328,0.1686975061893463
